Region,Loc,CATEGORY,BRAND,PACK,RTM,Period,ACT-2017,ACT-2018,BP-2018,,
South,KHI,SPARKLING,SPRITE,1500ml PET,Indirect,YTD,374.077,339990.669,476753.2987,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Direct,MTD,1190.926,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Direct,TODAY,412.384,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Direct,WTD,1190.926,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Direct,YTD,72521.902,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Indirect,MTD,12862.959,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Indirect,TODAY,2078.49,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Indirect,WTD,12862.959,,,,
South,KHI,SPARKLING,SPRITE,1750ml PET,Indirect,YTD,381973.716,,,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Direct,MTD,359.02,54.686,,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Direct,TODAY,83.217,,,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Direct,WTD,359.02,54.686,,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Direct,YTD,107787.026,103283.824,,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Indirect,MTD,9249.345,12620.89,14307.76463,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Indirect,TODAY,2351.537,1331.512,3166.124588,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Indirect,WTD,9249.345,12620.89,14307.76463,,
South,KHI,SPARKLING,SPRITE,2250ml PET,Indirect,YTD,295128.605,362017.381,383180.6199,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Direct,MTD,291.131,395.747,,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Direct,TODAY,63.406,20.606,,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Direct,WTD,291.131,395.747,,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Direct,YTD,5706.365,8261.996,,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Indirect,MTD,754.275,649.243,745.5704025,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Indirect,TODAY,150.537,187.55,164.9851563,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Indirect,WTD,754.275,649.243,745.5704025,,
South,KHI,SPARKLING,SPRITE,250ml CAN,Indirect,YTD,15348.439,9889.982,20985.97548,,
South,KHI,SPARKLING,SPRITE,250ml NRGB,Direct,MTD,,1.585,,,
South,KHI,SPARKLING,SPRITE,250ml NRGB,Direct,WTD,,1.585,,,
South,KHI,SPARKLING,SPRITE,250ml NRGB,Direct,YTD,1647.974,71.857,,,
South,KHI,SPARKLING,SPRITE,250ml NRGB,Indirect,YTD,49.136,,,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Direct,MTD,1297.65,856.997,,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Direct,TODAY,227.195,72.913,,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Direct,WTD,1297.65,856.997,,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Direct,YTD,24573.633,22331.593,,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Indirect,MTD,10362.786,13531.512,9522.182353,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Indirect,TODAY,1777.522,2211.739,2107.136682,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Indirect,WTD,10362.786,13531.512,9522.182353,,
South,KHI,SPARKLING,SPRITE,250ml RGB,Indirect,YTD,267712.778,272119.036,274743.2991,,
South,KHI,SPARKLING,SPRITE,330ml Can,Direct,MTD,336.86,248.981,,,
South,KHI,SPARKLING,SPRITE,330ml Can,Direct,TODAY,113.682,3.487,,,
South,KHI,SPARKLING,SPRITE,330ml Can,Direct,WTD,336.86,248.981,,,
South,KHI,SPARKLING,SPRITE,330ml Can,Direct,YTD,6945.713,5670.087,,,
South,KHI,SPARKLING,SPRITE,330ml Can,Indirect,MTD,133.168,53.692,335.3356886,,
South,KHI,SPARKLING,SPRITE,330ml Can,Indirect,TODAY,26.492,3.485,74.20548188,,
South,KHI,SPARKLING,SPRITE,330ml Can,Indirect,WTD,133.168,53.692,335.3356886,,
South,KHI,SPARKLING,SPRITE,330ml Can,Indirect,YTD,8210.596,2023.739,9457.504804,,
South,KHI,SPARKLING,SPRITE,500ml PET,Direct,MTD,489.263,155.337,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Direct,TODAY,148.997,,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Direct,WTD,489.263,155.337,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Direct,YTD,25770.566,11854.246,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Indirect,MTD,4628.798,4533.67,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Indirect,TODAY,1011.341,355.083,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Indirect,WTD,4628.798,4533.67,,,
South,KHI,SPARKLING,SPRITE,500ml PET,Indirect,YTD,113670.035,124057.336,,,
South,KHI,SPARKLING,SPRITE,750ml PET,Direct,MTD,,17.437,,,
South,KHI,SPARKLING,SPRITE,750ml PET,Direct,WTD,,17.437,,,
South,KHI,SPARKLING,SPRITE,750ml PET,Direct,YTD,,152.973,,,
South,KHI,SPARKLING,SPRITE,750ml PET,Indirect,MTD,,186.268,2492.797331,,
South,KHI,SPARKLING,SPRITE,750ml PET,Indirect,TODAY,,,551.6240397,,
South,KHI,SPARKLING,SPRITE,750ml PET,Indirect,WTD,,186.268,2492.797331,,
South,KHI,SPARKLING,SPRITE,750ml PET,Indirect,YTD,,3809.983,47833.84018,,
South,KHI,SPARKLING,SPRITE,BIB,Direct,MTD,789.016,45.087,,,
South,KHI,SPARKLING,SPRITE,BIB,Direct,TODAY,180.346,,,,
South,KHI,SPARKLING,SPRITE,BIB,Direct,WTD,789.016,45.087,,,
South,KHI,SPARKLING,SPRITE,BIB,Direct,YTD,22430.613,24076.274,,,
South,KHI,SPARKLING,SPRITE,BIB,Indirect,MTD,,,840.9339195,,
South,KHI,SPARKLING,SPRITE,BIB,Indirect,TODAY,,,186.0878781,,
South,KHI,SPARKLING,SPRITE,BIB,Indirect,WTD,,,840.9339195,,
South,KHI,SPARKLING,SPRITE,BIB,Indirect,YTD,,,27729.26701,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Direct,MTD,29.588,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Direct,TODAY,21.134,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Direct,WTD,29.588,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Direct,YTD,105.675,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Indirect,MTD,25.367,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Indirect,TODAY,2.114,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Indirect,WTD,25.367,,,,
South,KHI,SPARKLING,SPRITE 3G,250ml RGB,Indirect,YTD,1538.697,36.988,,,
South,KHI,SPARKLING,SPRITE 3G,500ml PET,Indirect,MTD,,,5718.892719,,
South,KHI,SPARKLING,SPRITE 3G,500ml PET,Indirect,TODAY,,,1265.517523,,
South,KHI,SPARKLING,SPRITE 3G,500ml PET,Indirect,WTD,,,5718.892719,,
South,KHI,SPARKLING,SPRITE 3G,500ml PET,Indirect,YTD,,,147136.4233,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Direct,MTD,57.061,50.72,,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Direct,TODAY,7.925,7.925,,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Direct,WTD,57.061,50.72,,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Direct,YTD,2580.495,2317.347,,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,MTD,,19.02,127.081263,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,TODAY,,3.17,28.12145168,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,WTD,,19.02,127.081263,,
South,KHI,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,YTD,34.87,378.817,3167.164343,,
South,KHI,SPARKLING,SPRITE ZERO,250ml CAN,Direct,YTD,892.946,1516.924,,,
South,KHI,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,MTD,25.358,19.546,80.58052908,,
South,KHI,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,TODAY,6.34,13.207,17.83143636,,
South,KHI,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,WTD,25.358,19.546,80.58052908,,
South,KHI,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,YTD,479.161,371.91,2264.433086,,
South,KHI,SPARKLING,SPRITE ZERO,250ml NRGB,Direct,YTD,259.431,,,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Direct,MTD,88.766,,,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Direct,TODAY,23.249,,,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Direct,WTD,88.766,,,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Direct,YTD,986.973,374.085,,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,MTD,156.411,198.704,314.0030633,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,TODAY,19.023,6.341,69.48484584,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,WTD,156.411,198.704,314.0030633,,
South,KHI,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,YTD,5210.784,3581.538,9574.09146,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Direct,MTD,39.1,34.874,,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Direct,TODAY,12.681,,,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Direct,WTD,39.1,34.874,,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Direct,YTD,1398.048,1670.718,,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Indirect,MTD,2.114,19.024,73.45348301,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Indirect,TODAY,2.114,,16.25431259,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Indirect,WTD,2.114,19.024,73.45348301,,
South,KHI,SPARKLING,SPRITE ZERO,500ml PET,Indirect,YTD,83.494,516.815,1878.492724,,
South,KHI,SPARKLING,SPRITE ZERO,BIB,Direct,YTD,225.431,,,,
South,KHI,SPARKLING,SPRITE ZERO,BIB,Indirect,MTD,,,5.688218809,,
South,KHI,SPARKLING,SPRITE ZERO,BIB,Indirect,TODAY,,,1.258729781,,
South,KHI,SPARKLING,SPRITE ZERO,BIB,Indirect,WTD,,,5.688218809,,
South,KHI,SPARKLING,SPRITE ZERO,BIB,Indirect,YTD,,,179.9694194,,
South,KHI,WATER,DASANI,1500ml PET,Direct,MTD,,629.272,,,
South,KHI,WATER,DASANI,1500ml PET,Direct,WTD,,629.272,,,
South,KHI,WATER,DASANI,1500ml PET,Direct,YTD,,1225.262,,,
South,KHI,WATER,DASANI,1500ml PET,Indirect,YTD,,3132.118,,,
South,KHI,WATER,KINLEY,1500ml PET,Direct,MTD,2689.871,965.313,,,
South,KHI,WATER,KINLEY,1500ml PET,Direct,TODAY,1103.213,7.925,,,
South,KHI,WATER,KINLEY,1500ml PET,Direct,WTD,2689.871,965.313,,,
South,KHI,WATER,KINLEY,1500ml PET,Direct,YTD,67747.792,48525.495,,,
South,KHI,WATER,KINLEY,1500ml PET,Indirect,MTD,2204.785,9665.726,5041.834064,,
South,KHI,WATER,KINLEY,1500ml PET,Indirect,TODAY,576.955,3812.101,1115.693137,,
South,KHI,WATER,KINLEY,1500ml PET,Indirect,WTD,2204.785,9665.726,5041.834064,,
South,KHI,WATER,KINLEY,1500ml PET,Indirect,YTD,71056.738,132202.329,151378.2947,,
South,KHI,WATER,KINLEY,500ml PET,Direct,MTD,1129.64,597.046,,,
South,KHI,WATER,KINLEY,500ml PET,Direct,TODAY,189.155,,,,
South,KHI,WATER,KINLEY,500ml PET,Direct,WTD,1129.64,597.046,,,
South,KHI,WATER,KINLEY,500ml PET,Direct,YTD,26599.792,30422.989,,,
South,KHI,WATER,KINLEY,500ml PET,Indirect,MTD,1285.026,4026.11,2083.081316,,
South,KHI,WATER,KINLEY,500ml PET,Indirect,TODAY,236.718,1062.002,460.9591467,,
South,KHI,WATER,KINLEY,500ml PET,Indirect,WTD,1285.026,4026.11,2083.081316,,
South,KHI,WATER,KINLEY,500ml PET,Indirect,YTD,43492.999,71937.782,96945.87925,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,MTD,,1.501,,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,WTD,,1.501,,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,YTD,,1.501,,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,MTD,,9.003,48.59867532,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,TODAY,,,10.63776507,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,WTD,,9.003,48.59867532,,
South,MUX,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,YTD,,111.026,755.9583221,,
South,MUX,ENERGY DRINK,Mutant,500ml PET,Indirect,MTD,,,355.7491391,,
South,MUX,ENERGY DRINK,Mutant,500ml PET,Indirect,TODAY,,,77.86993657,,
South,MUX,ENERGY DRINK,Mutant,500ml PET,Indirect,WTD,,,355.7491391,,
South,MUX,ENERGY DRINK,Mutant,500ml PET,Indirect,YTD,,,4815.908729,,
South,MUX,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,MTD,,16.9,214.7415161,,
South,MUX,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,TODAY,,,47.00477499,,
South,MUX,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,WTD,,16.9,214.7415161,,
South,MUX,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,YTD,,915.232,3066.501994,,
South,MUX,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,MTD,,131.833,322.1122741,,
South,MUX,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,TODAY,,,70.50716248,,
South,MUX,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,WTD,,131.833,322.1122741,,
South,MUX,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,YTD,,1350.464,4599.752991,,
South,MUX,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,MTD,,,26.69225693,,
South,MUX,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,TODAY,,,5.842668683,,
South,MUX,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,WTD,,,26.69225693,,
South,MUX,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,YTD,,,511.0887293,,
South,MUX,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,MTD,,,65.82609046,,
South,MUX,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,TODAY,,,14.40867433,,
South,MUX,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,WTD,,,65.82609046,,
South,MUX,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,YTD,,,923.0517449,,
South,MUX,JUICE,CAPPY PULPY MANGO,1000ml PET,Indirect,YTD,,61.295,,,
South,MUX,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,MTD,,110.956,,,
South,MUX,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,WTD,,110.956,,,
South,MUX,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,YTD,,4969.499,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Direct,MTD,,4.227,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Direct,WTD,,4.227,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Direct,YTD,,14.794,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,MTD,,256.788,294.4236825,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,TODAY,,,64.44640607,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,WTD,,256.788,294.4236825,,
South,MUX,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,YTD,,1022.96,5637.46356,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,MTD,,7.397,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,WTD,,7.397,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,YTD,,34.026,,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,MTD,,917.263,676.2134747,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,TODAY,,,148.0163818,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,WTD,,917.263,676.2134747,,
South,MUX,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,YTD,,3248.288,9482.258834,,
South,MUX,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,MTD,,,40.03838539,,
South,MUX,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,TODAY,,,8.764003024,,
South,MUX,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,WTD,,,40.03838539,,
South,MUX,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,YTD,,,766.633094,,
South,MUX,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,MTD,,,98.73913569,,
South,MUX,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,TODAY,,,21.6130115,,
South,MUX,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,WTD,,,98.73913569,,
South,MUX,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,YTD,,,1384.577617,,
South,MUX,JUICE,RANI FLOAT,240ml CAN,Direct,YTD,,1.014,,,
South,MUX,JUICE,RANI FLOAT,240ml CAN,Indirect,MTD,31.434,2.028,,,
South,MUX,JUICE,RANI FLOAT,240ml CAN,Indirect,TODAY,9.126,,,,
South,MUX,JUICE,RANI FLOAT,240ml CAN,Indirect,WTD,31.434,2.028,,,
South,MUX,JUICE,RANI FLOAT,240ml CAN,Indirect,YTD,6727.945,204.887,,,
South,MUX,JUICE,RANI PULPY Mango,1000ml PET,Direct,YTD,3.17,,,,
South,MUX,JUICE,RANI PULPY Mango,1000ml PET,Indirect,MTD,15.854,9.513,,,
South,MUX,JUICE,RANI PULPY Mango,1000ml PET,Indirect,TODAY,10.57,,,,
South,MUX,JUICE,RANI PULPY Mango,1000ml PET,Indirect,WTD,15.854,9.513,,,
South,MUX,JUICE,RANI PULPY Mango,1000ml PET,Indirect,YTD,434.371,22.195,,,
South,MUX,JUICE,RANI PULPY Mango,350ml PET,Direct,YTD,8.137,,,,
South,MUX,JUICE,RANI PULPY Mango,350ml PET,Indirect,MTD,99.133,,,,
South,MUX,JUICE,RANI PULPY Mango,350ml PET,Indirect,TODAY,6.66,,,,
South,MUX,JUICE,RANI PULPY Mango,350ml PET,Indirect,WTD,99.133,,,,
South,MUX,JUICE,RANI PULPY Mango,350ml PET,Indirect,YTD,1237.75,177.531,,,
South,MUX,JUICE,RANI PULPY Orange,1.25L PET,Indirect,MTD,2.642,,,,
South,MUX,JUICE,RANI PULPY Orange,1.25L PET,Indirect,TODAY,2.642,,,,
South,MUX,JUICE,RANI PULPY Orange,1.25L PET,Indirect,WTD,2.642,,,,
South,MUX,JUICE,RANI PULPY Orange,1.25L PET,Indirect,YTD,22.457,,,,
South,MUX,JUICE,RANI PULPY Orange,1000ml PET,Direct,YTD,3.17,,,,
South,MUX,JUICE,RANI PULPY Orange,1000ml PET,Indirect,MTD,25.365,,,,
South,MUX,JUICE,RANI PULPY Orange,1000ml PET,Indirect,TODAY,1.057,,,,
South,MUX,JUICE,RANI PULPY Orange,1000ml PET,Indirect,WTD,25.365,,,,
South,MUX,JUICE,RANI PULPY Orange,1000ml PET,Indirect,YTD,1463.615,5.284,,,
South,MUX,JUICE,RANI PULPY Orange,350ml PET,Direct,YTD,4.438,,,,
South,MUX,JUICE,RANI PULPY Orange,350ml PET,Indirect,MTD,224.906,,,,
South,MUX,JUICE,RANI PULPY Orange,350ml PET,Indirect,TODAY,33.295,,,,
South,MUX,JUICE,RANI PULPY Orange,350ml PET,Indirect,WTD,224.906,,,,
South,MUX,JUICE,RANI PULPY Orange,350ml PET,Indirect,YTD,10570.248,8.138,,,
South,MUX,SPARKLING,COCA COLA ZERO,1500ml PET,Direct,YTD,33.287,107.784,,,
South,MUX,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,MTD,413.692,3.17,318.5139826,,
South,MUX,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,TODAY,175.941,,69.71953239,,
South,MUX,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,WTD,413.692,3.17,318.5139826,,
South,MUX,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,YTD,5435.031,2054.222,4892.222331,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,MTD,,18.493,,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,WTD,,18.493,,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,YTD,29.589,34.344,,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,MTD,118.844,85.557,238.3104265,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,TODAY,61.284,,52.1637743,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,WTD,118.844,85.557,238.3104265,,
South,MUX,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,YTD,2586.383,1204.389,4652.77729,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Direct,MTD,,5.284,,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Direct,WTD,,5.284,,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Direct,YTD,,5.284,,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,MTD,29.593,8.456,43.38398118,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,TODAY,4.228,,9.496320556,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,WTD,29.593,8.456,43.38398118,,
South,MUX,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,YTD,659.48,1341.005,666.4917096,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Direct,MTD,,45.086,,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Direct,WTD,,45.086,,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Direct,YTD,,315.604,,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Indirect,MTD,,,22.53287266,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Indirect,TODAY,,,4.932220973,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Indirect,WTD,,,22.53287266,,
South,MUX,SPARKLING,COCA COLA ZERO,BIB,Indirect,YTD,,,438.8683024,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Direct,MTD,,33.815,,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Direct,WTD,,33.815,,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Direct,YTD,253.612,188.095,,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Indirect,MTD,65274.971,57165.607,79642.32315,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Indirect,TODAY,15013.046,178.586,17432.9098,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Indirect,WTD,65274.971,57165.607,79642.32315,,
South,MUX,SPARKLING,COCA-COLA,1000ml PET,Indirect,YTD,1115151.19,1347629.815,1251094.28,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Direct,MTD,2234.962,5687.267,,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Direct,TODAY,1014.451,2092.306,,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Direct,WTD,2234.962,5687.267,,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Direct,YTD,47219.527,21620.485,,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Indirect,MTD,78508.517,71029.55,94808.48111,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Indirect,TODAY,17696.974,2136.697,20752.63043,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Indirect,WTD,78508.517,71029.55,94808.48111,,
South,MUX,SPARKLING,COCA-COLA,1500ml PET,Indirect,YTD,1296926.363,1471894.579,1457731.71,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Direct,MTD,,23.776,,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Direct,WTD,,23.776,,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Direct,YTD,22551.724,294.825,,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Indirect,MTD,44400.235,37568.398,40843.24469,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Indirect,TODAY,9232.947,199.718,8940.178693,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Indirect,WTD,44400.235,37568.398,40843.24469,,
South,MUX,SPARKLING,COCA-COLA,2250ml PET,Indirect,YTD,515668.677,660373.777,542801.8915,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Direct,MTD,,43.326,,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Direct,WTD,,43.326,,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Direct,YTD,79.781,169.604,,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Indirect,MTD,1318.459,1281.831,2895.104998,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Indirect,TODAY,238.22,0.528,633.7095942,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Indirect,WTD,1318.459,1281.831,2895.104998,,
South,MUX,SPARKLING,COCA-COLA,250ml CAN,Indirect,YTD,56077.913,21840.185,55897.45127,,
South,MUX,SPARKLING,COCA-COLA,250ml NRGB,Indirect,MTD,18.487,,,,
South,MUX,SPARKLING,COCA-COLA,250ml NRGB,Indirect,WTD,18.487,,,,
South,MUX,SPARKLING,COCA-COLA,250ml NRGB,Indirect,YTD,289.493,,,,
South,MUX,SPARKLING,COCA-COLA,250ml RGB,Indirect,MTD,59861.813,61953.856,61765.54383,,
South,MUX,SPARKLING,COCA-COLA,250ml RGB,Indirect,TODAY,10646.762,205.015,13519.86119,,
South,MUX,SPARKLING,COCA-COLA,250ml RGB,Indirect,WTD,59861.813,61953.856,61765.54383,,
South,MUX,SPARKLING,COCA-COLA,250ml RGB,Indirect,YTD,952324.161,976562.401,990765.5039,,
South,MUX,SPARKLING,COCA-COLA,330ml Can,Direct,MTD,,6.974,,,
South,MUX,SPARKLING,COCA-COLA,330ml Can,Direct,WTD,,6.974,,,
South,MUX,SPARKLING,COCA-COLA,330ml Can,Direct,YTD,659.076,605.371,,,
South,MUX,SPARKLING,COCA-COLA,330ml Can,Indirect,MTD,162.48,6.973,206.789265,,
South,MUX,SPARKLING,COCA-COLA,330ml Can,Indirect,TODAY,25.802,,45.26410659,,
South,MUX,SPARKLING,COCA-COLA,330ml Can,Indirect,WTD,162.48,6.973,206.789265,,
